hn,date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id
เธฃเธเธช.เธชเธธเธงเธฃเธฃเธ“เธเธฒเธ” เธชเธฐเธเธฒเธเธชเธนเธ,2018-10-03,dog,urine,urinary tract,GN,escherichia,2018-10-08,train,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,I,,R,-,R,R,R,,R,R,,,,R,R,R,1400
6011896,2017-08-07,dog,urine,urinary tract,GN,escherichia,2017-08-11,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,I,,R,+,R,S,R,,R,R,,,,R,I,R,674
5518423,2020-08-04,cat,urine,urinary tract,GN,roseomonas,2020-08-10,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,-,,,,,,,,,,,,,2629
6206377,2019-05-16,cat,urine,urinary tract,GN,klebsiella,2019-05-24,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,I,R,R,,R,R,R,R,,R,+,R,S,R,,R,R,,,,R,R,R,2023
6214192,2021-01-19,cat,urine,urinary tract,GN,escherichia,2021-01-21,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,S,R,R,R,R,R,R,S,S,S,S,-,S,S,S,S,S,,,S,,S,,R,2766
5803676,2019-06-05,dog,opened wound,wound,GN,escherichia,2019-06-12,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,R,R,,S,S,S,R,,S,-,S,S,S,,S,R,,,,R,S,S,1611
5906123,2016-05-12,dog,opened wound,wound,GN,pseudomonas,2016-05-13,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,I,S,S,,R,S,,,,R,S,R,230
6109257,2018-07-18,dog,urine,urinary tract,GN,pseudomonas,2018-07-24,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1183
6102984,2018-02-23,dog,wound,wound,GN,aeromonas,2018-03-05,train,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,S,I,R,R,,S,S,S,S,,R,,S,S,S,,S,S,,,,,S,S,956
5507078,2018-04-01,dog,ear wax,ear,GN,proteus,2018-04-05,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,I,,S,S,S,S,,S,,S,,S,,R,I,,,,R,S,S,981
6202613,2019-03-21,dog,ub mucosa,urinary tract,GN,pseudomonas,2019-03-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,R,,,,,S,,1913
6114390,2018-10-16,dog,wound,wound,GN,escherichia,2018-10-19,train,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,S,S,S,R,,R,-,R,S,R,,I,R,,,,R,I,R,1380
6214085,2019-10-28,cat,subcutaneous,skin,GN,klebsiella,2019-11-04,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,I,R,R,-,S,S,R,I,I,,,R,,R,,S,2224
5501481,2017-01-13,dog,urine,urinary tract,GN,pseudomonas,2017-01-21,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,R,S,,R,S,S,,,R,S,R,296
6010347,2019-06-04,dog,urine,urinary tract,GN,klebsiella,2019-06-07,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,S,,S,S,S,S,,R,-,S,S,I,,I,R,,,,S,I,S,1726
6204355,2019-04-02,dog,urine,urinary tract,GN,enterobacter,2019-04-10,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,,S,S,S,,I,S,,,,S,S,S,1958
5905471,2020-10-25,dog,tail fold dermatitis,wound,GN,proteus,2020-10-28,train,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,I,R,I,S,S,S,S,R,R,I,,R,I,S,I,R,,,I,,R,,R,2657
6113189,2018-10-13,dog,urine,urinary tract,GN,klebsiella,2018-10-19,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,R,R,,,,R,R,R,1364
5702241,2017-05-02,dog,exudate,exudate,GN,klebsiella,2017-05-08,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,R,R,,,,R,R,R,338
6207955,2019-06-21,dog,abdominal fluid,abdomen,GN,escherichia,2019-06-28,train,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,R,,S,S,S,I,,R,-,S,S,R,,S,R,,,,R,S,R,2076
6204518,2019-07-06,cat,purulent,abscess,GN,pasteurella,2019-07-11,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1964
6103769,2018-03-09,cat,nasal discharge,nasal cavity,GN,pasteurella,2018-03-13,train,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,,S,,S,S,S,S,,S,,S,S,S,,S,S,,,,,S,S,970
6117889,2018-12-26,dog,urine,urinary tract,GN,klebsiella,2018-12-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,R,,R,+,R,S,R,,R,R,,,,R,R,R,1530
เธ.เธกเธเธเธฅเธเธฑเธขเธเธฑเธ’เธเธฒ เธเธณเธเธฑเธ” (เธเธดเธกเธเธด),2019-08-09,dog,urine,urinary tract,GN,escherichia,2019-08-16,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,R,,R,R,R,S,,R,+,S,S,R,,S,R,,,,S,S,S,2291
5802620,2016-11-24,other,opened wound,wound,GN,pseudomonas,2016-12-06,train,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,S,S,R,,R,R,I,R,,S,,S,S,S,,R,S,,,,S,S,S,58
6107041,2018-05-15,dog,ub mucosa,urinary tract,GN,burkholderia,2018-05-21,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,R,,,,,,,,R,,R,,R,R,S,,,R,,,,R,R,S,1069
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (เธ”เธณเธ”เธณ),2019-02-15,cat,urine,urinary tract,GN,escherichia,2019-02-21,train,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,S,,S,S,S,R,,I,-,R,S,S,,S,R,,,,I,I,R,2342
6117065,2018-12-06,cat,urine,urinary tract,GN,escherichia,2018-12-12,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,R,-,S,S,R,,S,S,,,,S,S,S,1515
6016444,2017-11-07,cat,exudate,exudate,GN,pasteurella,2017-11-10,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,,S,,S,S,S,S,,S,,I,S,S,,S,S,,,,,S,S,764
5702946,2020-01-28,dog,urine,urinary tract,GN,klebsiella,2020-02-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,I,R,R,R,R,R,R,R,I,R,R,-,R,S,R,I,I,,,R,,R,,S,2429
6303770,2020-04-23,cat,wound,wound,GN,pseudomonas,2020-04-30,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,R,S,R,,,,,,,,,,2561
6112780,2018-09-04,dog,urine,urinary tract,GN,klebsiella,2018-09-07,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,I,R,R,,R,R,R,S,,R,+,R,S,R,,I,R,,,,R,R,R,1299
5515532,2018-02-20,dog,urine,urinary tract,GN,proteus,2018-02-23,train,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,S,R,R,I,,S,S,S,S,,R,,S,,R,,R,R,,,,R,I,R,882
6111321,2018-08-08,dog,abdominal fluid,abdomen,GN,sphingomonas,2018-08-16,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,S,,S,,S,S,S,,,I,,,,S,S,S,1247
5901906,2017-03-15,dog,nasal discharge,nasal cavity,GN,escherichia,2017-03-21,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,R,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,401
Exvetlab (A4),2020-01-03,cat,wound,wound,GN,proteus,2020-01-08,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,,R,I,R,I,R,,,R,,R,,R,2378
-,2017-02-24,dog,x swab otitis,xxrare,GN,pseudomonas,2017-02-28,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,-,R,S,R,,R,S,S,,,R,R,R,811
5908489,2016-06-15,dog,urine,urinary tract,GN,proteus,2016-06-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,I,,R,,R,,R,,R,R,,,,R,R,S,266
6204900,2019-05-02,dog,urine,urinary tract,GN,enterobacter,2019-05-10,train,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,R,R,,R,,R,R,R,R,,R,,R,R,R,,R,R,,,,S,R,R,1975
6200545,2019-02-16,cat,bite wound,wound,GN,pseudomonas,2019-02-22,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1860
5811993,2018-03-26,dog,wound,wound,GN,escherichia,2018-03-29,train,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,S,I,S,933
6313065,2020-10-30,cat,wound,wound,GN,pasteurella,2020-11-04,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,S,,S,,S,2923
6111344,2018-09-20,dog,urine,urinary tract,GN,klebsiella,2018-09-25,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,I,R,,R,-,R,S,R,,R,R,,,,R,S,R,1282
6018574,2017-12-14,cat,urine,urinary tract,GN,pseudomonas,2017-12-19,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,S,,S,S,S,,R,S,S,,,R,S,R,801
5914520,2016-10-02,dog,pus,skin,GN,citrobacter,2016-10-10,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,,S,,S,S,S,S,,S,,S,S,S,,S,R,,,,S,S,S,153
5919577,2016-12-20,dog,urine,urinary tract,GN,serratia,2016-12-27,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,R,,R,,S,,S,S,,S,,S,I,S,,R,S,,,,R,S,S,218
5912675,2020-04-27,dog,ear exudate,ear,GN,klebsiella,2020-05-05,train,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,S,S,S,R,R,R,-,R,S,R,S,R,,,R,,R,,R,2565
6011186,2017-08-06,cat,urine,urinary tract,GN,escherichia,2017-08-10,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,I,,R,-,S,S,R,,S,S,,,,S,S,S,667
6012802,2020-03-09,dog,urine,urinary tract,GN,escherichia,2020-03-13,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,R,S,S,S,S,I,R,+,R,S,R,S,I,,,I,,R,,R,2504
VCC (เธเธฃเธฒเธงเธเธตเน),2020-11-27,cat,urine,urinary tract,GN,klebsiella,2020-12-01,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,I,I,I,R,R,R,-,S,S,R,S,R,,,R,,R,,R,3035
6002040,2020-09-28,dog,urine,urinary tract,GN,escherichia,2020-10-01,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,R,R,R,R,R,R,R,+,I,S,R,S,I,,,R,,R,,S,2685
6100343,2020-09-10,dog,urine,urinary tract,GN,klebsiella,2020-09-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,R,I,R,R,R,R,R,R,S,S,I,+,R,S,S,S,S,,,I,,S,,R,2710
6110705,2018-07-25,cat,urine,urinary tract,GN,proteus,2018-08-02,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,I,,S,S,S,S,,S,,R,,S,,R,S,,,,R,I,R,1232
5604502,2016-07-01,dog,urine,urinary tract,GN,escherichia,2016-07-03,train,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R,285
6403446,2021-03-23,cat,urine,urinary tract,GN,pseudomonas,2021-03-29,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,R,,R,,,I,,S,S,S,,,,,,,,,,2986
6212492,2019-12-07,dog,urine,urinary tract,GN,escherichia,2019-12-13,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,S,S,S,S,I,R,-,R,S,R,S,S,,,R,,R,,R,2193
5917053,2016-11-30,dog,urine,urinary tract,GN,proteus,2016-12-06,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,,R,,R,,R,R,,,,R,I,R,192
5611527,2017-10-17,dog,abscess,abscess,GN,escherichia,2017-10-24,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,I,I,I,,R,-,S,S,R,,S,S,,,,R,S,S,329
6205593,2019-04-28,dog,ear exudate,ear,GN,pseudomonas,2019-05-02,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,R,,,,,S,,1994
6216001,2019-12-11,dog,opened wound,wound,GN,klebsiella,2019-12-16,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,+,R,S,R,S,R,,,R,,R,,R,2268
6014051,2017-09-16,cat,ear exudate,ear,GN,proteus,2017-09-25,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,S,,S,S,S,I,,I,,S,,S,,R,S,,,,R,S,S,707
6106483,2018-04-30,dog,ear,ear,GN,pseudomonas,2018-05-03,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,S,,,,,S,,1063
5901331,2019-06-25,dog,urine,urinary tract,GN,escherichia,2019-07-01,train,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,S,,S,S,S,R,,R,-,R,S,R,,I,R,,,,R,S,R,1647
5900994,2019-05-23,cat,surgical site,surgical site,GN,klebsiella,2019-05-29,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,R,,R,-,R,S,R,,I,R,,,,R,R,S,1642
6312701,2020-10-24,dog,wound,wound,GN,escherichia,2020-10-29,train,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,R,S,S,S,R,S,I,-,S,S,S,S,S,,,I,,R,,R,2917
6101514,2018-02-19,dog,ub mucosa,urinary tract,GN,pseudomonas,2018-02-26,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,,R,I,R,,R,R,S,,,R,R,R,904
6209616,2019-07-25,dog,bite wound,wound,GN,escherichia,2019-07-31,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,R,R,R,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,2121
Exvetlab (A74),2020-10-20,cat,urine,urinary tract,GN,pseudomonas,2020-10-28,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,3025
6018256,2017-12-21,dog,fluid,hemoculture,GN,escherichia,2017-12-26,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,S,S,S,,R,-,S,S,R,,S,R,,,,R,S,R,795
เธญ.เธชเธ.เธ.เธ”เธฃ.เธ“เธดเนเธเธฅ,2018-11-02,cat,x Swab wound,wound,GN,pseudomonas,2018-11-07,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1479
5915332,2016-09-28,cat,pg abscess,pg abscess,GN,unknown,2016-10-07,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,-,,,,,,,,,,,,,168
6010923,2017-07-19,cat,urethral mucosa,urinary tract,GN,escherichia,2017-07-25,train,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,S,I,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,R,664
Exvetlab (A69),2020-10-09,dog,urine,urinary tract,GN,proteus,2020-10-15,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,S,S,S,S,R,R,S,,S,I,S,I,R,,,S,,R,,S,3031
6214845,2019-11-13,dog,cheek,skin,GN,pseudomonas,2019-11-19,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2238
6203570,2019-03-25,dog,ub mucosa,urinary tract,GN,pseudomonas,2019-04-02,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1940
