hn,date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id
6115774,2018-11-08,dog,ub mucosa,urinary tract,GN,pseudomonas,2018-11-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1453
6117287,2019-01-09,cat,x swab from the lt ear bulla,ear,GN,proteus,2019-01-16,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S,1838
6006752,2018-01-17,dog,urine,urinary tract,GN,proteus,2018-01-22,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,,S,S,S,S,,R,,S,,R,,R,S,,,,R,S,S,840
6306428,2021-05-13,dog,ear exudate,ear,GN,proteus,2021-05-18,train,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,R,I,S,S,S,S,R,S,,S,I,S,S,R,,,S,,R,,R,2809
5812187,2020-05-22,dog,urine,urinary tract,GN,escherichia,2020-05-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,R,R,R,R,R,R,R,R,R,R,R,+,R,S,R,S,S,,,R,,R,,R,2606
6208970,2020-02-07,dog,urine,urinary tract,GN,escherichia,2020-02-12,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,I,R,R,S,R,S,S,S,S,R,R,-,S,S,R,S,R,,,R,,R,,S,2444
เธจเธงเธดเธ•เธฒ เธชเธฑเธเธ•เธดเธงเธดเธ เธฒเธฃเธฑเธ•เธเน (เธเธฒเธเน€เธฅเธ),2021-04-06,other,wound,wound,GN,aeromonas,2021-04-16,train,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,S,I,,,,S,,S,S,,S,,S,S,S,,,,,,,S,,S,3069
6302395,2020-02-23,dog,ear exudate,ear,GN,pseudomonas,2020-02-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2479
6200045,2020-12-23,dog,opened wound,wound,GN,achromobacter,2020-12-28,train,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,S,,,,,,,,I,S,I,,S,S,S,,,,,,,S,,S,2732
6208294,2019-07-08,dog,urine,urinary tract,GN,escherichia,2019-07-11,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,S,,S,S,S,I,,I,-,R,S,S,,S,R,,,,R,I,R,2084
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (เนเธญเธฅเธดเน€เธงเธญเธฃเน),2020-11-24,cat,urine,urinary tract,GN,escherichia,2020-11-27,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,R,I,S,S,S,S,S,R,-,S,S,R,S,S,,,R,,S,,R,3068
6207775,2019-08-26,dog,urine,urinary tract,GN,escherichia,2019-08-30,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,I,,R,-,R,R,R,,I,R,,,,R,R,R,2071
6307287,2020-06-24,dog,urine,urinary tract,GN,pseudomonas,2020-07-01,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,2816
5918625,2017-03-16,dog,ub mucosa,urinary tract,GN,pseudomonas,2017-03-22,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,-,R,R,R,,R,S,S,,,R,R,R,457
5915051,2016-09-21,dog,urine,urinary tract,GN,escherichia,2016-09-26,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,S,S,S,S,,I,-,R,S,S,,S,I,,,,S,I,S,161
6113387,2018-09-17,cat,opened wound,wound,GN,pasteurella,2018-09-21,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1310
5814687,2016-11-05,dog,urine,urinary tract,GN,escherichia,2016-11-10,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,I,,R,+,R,S,R,,S,R,,,,R,R,S,70
Exvetlab (A20),2020-03-23,dog,urine,urinary tract,GN,escherichia,2020-03-31,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2544
6310208,2020-08-25,dog,urine,urinary tract,GN,proteus,2020-09-02,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,R,R,R,,I,I,R,R,R,,,R,,R,,R,2867
6214845,2019-11-13,dog,cheek,skin,GN,pseudomonas,2019-11-19,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2238
5916603,2020-07-02,dog,urine,urinary tract,GN,proteus,2020-07-09,train,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,I,R,S,S,S,S,S,S,R,R,,S,I,R,I,R,,,R,,R,,R,2675
5908961,2020-12-19,dog,urine,urinary tract,GN,morganella,2020-12-24,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,R,R,R,R,,,S,R,R,I,,S,S,S,S,R,,,R,,R,,R,2662
6016411,2020-02-18,dog,urine,urinary tract,GN,escherichia,2020-02-21,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,I,R,R,R,R,R,R,R,S,S,R,-,R,I,R,S,S,,,R,,S,,S,2470
5916537,2016-10-28,dog,screw,orthopedic,GN,escherichia,2016-11-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,R,R,R,189
6214953,2020-05-24,dog,urine,urinary tract,GN,escherichia,2020-05-29,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,S,R,R,R,R,R,R,R,I,R,R,+,S,S,R,S,S,,,R,,R,,S,2609
5910311,2016-06-29,other,urine,urinary tract,GN,escherichia,2016-06-30,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,R,,R,,S,S,S,S,,S,-,S,S,S,,S,S,,,,S,S,S,282
6010760,2017-10-08,dog,urine,urinary tract,GN,pseudomonas,2017-10-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,I,S,,R,S,S,,,R,S,R,655
6009851,2017-07-03,dog,urine,urinary tract,GN,klebsiella,2017-07-13,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,R,-,S,S,R,,R,R,,,,R,I,R,635
6106286,2018-05-08,dog,ub mucosa,urinary tract,GN,pseudomonas,2018-05-11,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1060
6100844,2019-11-06,cat,urine,urinary tract,GN,escherichia,2019-11-11,train,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,R,R,R,R,S,S,S,S,I,R,-,R,S,R,S,S,,,R,,R,,R,1746
6311199,2020-09-22,dog,wound,wound,GN,pseudomonas,2020-09-29,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2886
6116113,2018-11-17,cat,wound,wound,GN,aeromonas,2018-11-22,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,I,,,,,,,S,,S,,S,S,S,,,,,,,S,,S,1459
6106910,2018-06-02,dog,wound,wound,GN,klebsiella,2018-06-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,I,R,R,R,,R,R,R,R,,R,-,I,S,R,,R,R,,,,R,I,R,1109
6015604,2017-10-21,dog,abdominal cavity,abdomen,GN,pseudomonas,2017-10-30,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,S,,,R,S,R,739
6207061,2019-07-30,dog,ub mucosa,urinary tract,GN,pseudomonas,2019-08-05,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,R,S,,,S,,,,,S,,2048
6114727,2018-11-02,dog,ub mucosa,urinary tract,GN,pseudomonas,2018-11-07,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,I,S,,,S,,,,,S,,1434
5614935,2017-02-03,dog,pus,skin,GN,pseudomonas,2017-02-10,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,S,,,R,S,R,332
6102341,2018-02-16,cat,bone,orthopedic,GN,klebsiella,2018-02-22,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,I,S,,,,S,S,S,912
6106581,2018-06-13,cat,urine,urinary tract,GN,escherichia,2018-06-18,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,S,,R,+,S,S,R,,S,R,,,,S,I,S,1108
6216837,2020-12-15,dog,urine,urinary tract,GN,klebsiella,2020-12-21,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,R,R,R,R,R,R,R,S,R,R,+,R,S,R,S,I,,,R,,R,,R,2768
6012385,2017-11-21,dog,urine,urinary tract,GN,klebsiella,2017-11-24,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,S,R,R,R,,R,R,R,R,,R,-,R,S,R,,I,R,,,,R,R,S,680
6117727,2019-07-04,dog,pus,skin,GN,pasteurella,2019-07-11,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1843
5911929,2016-08-12,cat,urine,urinary tract,GN,escherichia,2016-08-18,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,I,,R,+,S,R,R,,S,R,,,,R,S,R,124
6215206,2019-11-29,cat,ear wound,wound,GN,pseudomonas,2019-12-18,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,2252
6109173,2018-06-23,dog,wound,wound,GN,acinetobacter,2018-06-29,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,,,,,,,,,,S,,S,S,S,,,S,,,,S,S,S,1139
5512811,2017-10-31,dog,ub mucosa,urinary tract,GN,proteus,2017-11-06,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,R,307
6203009,2019-03-10,dog,urine,urinary tract,GN,klebsiella,2019-03-14,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,S,R,R,,R,R,R,R,,R,+,S,S,R,,S,R,,,,R,S,R,1930
6007266,2017-06-08,cat,nasal mucosa,nasal cavity,GN,myroides,2017-06-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,S,S,,S,S,S,S,,S,,S,S,S,,S,S,,,,S,R,S,583
6113681,2018-11-19,dog,ub mucosa,urinary tract,GN,pasteurella,2018-11-22,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1432
5520548,2019-04-25,dog,urine,urinary tract,GN,escherichia,2019-04-30,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,,S,S,S,S,,R,-,R,S,R,,S,R,,,,S,S,S,1569
5614749,2017-02-22,cat,kidney,renal,GN,acinetobacter,2017-03-01,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,R,I,,S,,R,R,S,,R,S,R,,I,R,R,S,331
5912519,2016-08-04,cat,urine,urinary tract,GN,citrobacter,2016-08-10,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,S,R,,R,,R,S,S,I,,S,,S,S,S,,S,S,,,,S,S,S,128
6113855,2019-03-23,dog,ear purulent,ear,GN,pseudomonas,2019-04-01,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1811
6112621,2018-10-02,cat,wound,wound,GN,pasteurella,2018-10-05,train,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,1362
5918650,2016-11-27,dog,urine,urinary tract,GN,pseudomonas,2016-12-01,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,S,,,R,S,R,208
6309732,2020-08-15,cat,opened wound,wound,GN,pseudomonas,2020-08-20,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,R,S,R,,,,,,,,,,2854
เธฃเธเธช.เธ—เธญเธเธซเธฅเนเธญ เธเธฃเธฐเธฃเธฒเธก 9 (Aon),2020-03-06,cat,urine,urinary tract,GN,proteus,2020-03-13,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,I,S,S,S,S,S,R,S,,S,I,S,S,R,,,S,,R,,S,2509
6206266,2019-06-07,dog,ub mucosa,urinary tract,GN,klebsiella,2019-06-13,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,R,S,,S,S,S,S,,S,-,S,S,S,,I,R,,,,S,S,S,2020
6000574,2017-04-27,cat,wound,wound,GN,salmonella,2017-05-01,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,R,R,,I,,R,S,S,,S,I,,,,R,R,S,478
5912719,2016-08-10,cat,ear exudate,ear,GN,pasteurella,2016-08-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,,R,,S,S,S,S,,S,,S,S,S,,S,S,,,,,S,S,130
6010977,2018-01-31,dog,gall bladder,xxrare,GN,pasteurella,2018-02-09,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,,S,S,S,S,,S,,S,S,S,,S,I,S,,S,S,S,S,895
5901732,2016-10-18,dog,urine,urinary tract,GN,escherichia,2016-10-25,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,R,,R,R,S,S,,I,-,R,S,S,,S,R,,,,R,I,S,85
6101679,2018-02-06,dog,wound,wound,GN,acinetobacter,2018-02-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,R,R,R,,R,R,R,R,,R,,R,S,R,,R,I,S,,S,R,R,R,906
6110398,2018-07-19,cat,urine,urinary tract,GN,pseudomonas,2018-07-25,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,1200
6208800,2021-03-23,dog,nasal tissue,nasal cavity,GN,pseudomonas,2021-03-26,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,R,,R,,,I,,S,S,S,,,,,,,,,,2752
6108362,2018-10-24,dog,ub mucosa,urinary tract,GN,pseudomonas,2018-10-31,train,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,S,,,,,,,,,,S,,S,S,S,,,S,,,,,S,,1354
Vet Clinical Center,2019-03-01,dog,urine,urinary tract,GN,klebsiella,2019-03-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,R,R,R,R,,R,R,R,S,,R,+,R,S,R,,R,R,,,,S,R,S,2288
6005701,2017-04-20,cat,ear canal,ear,GN,bordetella,2017-04-26,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,R,,R,R,R,I,,I,,S,S,S,,R,S,,,,S,S,S,558
6404143,2021-03-31,cat,pleural fluid,pleural effusion,GN,pasteurella,2021-04-07,train,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,S,S,S,S,,S,,,S,S,S,,,,S,,S,,,2993
6016176,2020-02-11,dog,urine,urinary tract,GN,proteus,2020-02-14,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,R,S,,S,R,S,S,R,,,S,,R,,S,2450
6300847,2020-07-13,cat,urine,urinary tract,GN,klebsiella,2020-07-16,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,S,R,R,R,R,R,R,R,R,R,S,-,S,S,S,S,R,,,S,,R,,R,2772
6010160,2017-07-31,dog,rfl fistular tract,fistula,GN,klebsiella,2017-08-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,R,R,R,R,,R,R,I,R,,R,-,R,S,R,,R,R,,,,R,R,R,642
6111407,2018-08-09,cat,opened wound,wound,GN,pseudomonas,2018-08-17,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,S,,,,,,,,,,R,,R,S,R,,,S,,,,,R,,1250
6105207,2018-05-31,dog,pg abscess,pg abscess,GN,moraxella,2018-06-14,train,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,1104
6313978,2020-11-25,cat,urine,urinary tract,GN,escherichia,2020-12-01,train,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2939
6208217,2019-10-07,dog,urine,urinary tract,GN,aeromonas,2019-10-15,train,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,S,,R,,,,,,I,,S,,S,S,S,,,,,,S,,,S,2083
